no,name,category,city,address,place_id,rating,price,open hours,latitude,longitude,time_minutes,maps,user_id,url,deskripsi
225,Wisata Bumi Restu,tourist_attraction,Bekasi,"Jalan Cikunir Raya Rt 02 Rw 02 Nomor 88 B Jaka Mulya Bekasi Selatan, Bekasi, Jl. Cikunir Raya No.88B, RT.002/RW.002, Jaka Mulya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17146, Indonesia",ChIJGfnzUaCNaS4R6f2-fiP2to4,4.1,15000,10.00 am - 10.00 pm,-6.271723,106.9618439,52,"https://www.google.com/maps/search/?api=1&query=-6.2722352,106.9619454",224,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F25.%20Wisata%20Bumi%20Restu.jpg?alt=media&token=3435cd5e-6a3e-4748-866c-9d132eb823b5,"Wisata Bumi Restu Cikunir adalah salah satu tempat wisata di Jaka Mulya Bekasi yang menyuguhkan aktifitas memancing dan juga bersantai bersama keluarga dan Tempat Wisata Bumi Restu Cikunir ini merupakan surga bagi para pemancing yang ada di Bekasi dan sekitarnya mengingat ada banyak jenis ikan bisa didapatkan dan dibawa pulang seperti mulai ikan mas, ikan mujaer, ikan bawal ,ikan mujaer dan masih banyak lagi jenis ikan lainnya."
227,Maen Aer playground,park,Bekasi,"Jl. Curug Raya No.24, Jaticempaka, Kec. Pd. Gede, Kota Bks, Jawa Barat 17411, Indonesia",ChIJU7FT6SeNaS4RlIfmbQFDW88,4.5,27500,07.30 am - 06.00 pm,-6.2556968,106.9248517,34,"https://www.google.com/maps/search/?api=1&query=-6.2521537,106.9250463",226,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F26.%20Maen%20Aer%20playground.jpg?alt=media&token=56a911c9-233f-4a0a-9b38-c284274ef668,"Maen aer playground Tempat yang bagus untuk anak bermain, lumayan banyak permainan kering dan basah, untuk kolam-nya sendiri agak kecil dibandingkan yang lain namun tidak seramai kolam renang lain juga. Tiket sedikit lebih mahal dari tempat serupa namun bagus"
228,Tarum Bhagasasi,tourist_attraction,Bekasi,"QX2V+XM6, RT.004/RW.002, Marga Jaya, Bekasi Selatan, Bekasi, West Java 17141, Indonesia",ChIJz3plJ0-NaS4Rt3SJgj7_2XU,4.8,10000,24 hours,-6.2475907,106.9941461,49,"https://www.google.com/maps/search/?api=1&query=-6.244516,107.0013522",227,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F27.%20Tarum%20Bhagasasi.jpg?alt=media&token=c1c95631-99a0-45ee-ba1f-7b3842bedb41,Taman Bhagasasi ini merupakan bagian dari proyek revitalisasi Kalimalang Tahap 1 yang dibangun pemerintah Jawa Barat.
229,FunPark Bekasi Timur Regensi,amusement_park,Bekasi,"Perumahan Bekasi Timur Regensi Jl. Raya Bekasi Timur Regensi No.1, RT.012/RW.020, Cimuning, Kec. Mustika Jaya, Kota Bks, Jawa Barat 17155, Indonesia",ChIJlfnms2iPaS4RMnaxrZkfvTI,4.3,25000,08.00 am - 04.00 pm,-6.323695,107.0190329,70,"https://www.google.com/maps/search/?api=1&query=-6.323303399999999,107.0195617",228,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F28.%20FunPark%20Bekasi%20Timur%20Regensi.jpg?alt=media&token=f3c9826e-7516-4c6a-a7db-25a50cf61a8d,"Funpark Bekasi Timur Regensi adalah sebuah kolam renang atau lokasi berenang yang berlokasi di Cimuning, Mustika Jaya, Kota Bekasi, Jawa Barat."
230,Transera Waterpark,tourist_attraction,Bekasi,"Jl. Harapan Indah Boulevard, Pusaka Rakyat, Kec. Tarumajaya, Kabupaten Bekasi, Jawa Barat 17214, Indonesia",ChIJazK2S0KKaS4R2vhOxzf0GSc,4.3,128000,08.30 am - 17.30 pm,-6.1535697,106.9758251,46,"https://www.google.com/maps/search/?api=1&query=-6.1622988,106.9747387",229,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F29.%20Transera%20Waterpark.jpg?alt=media&token=5073683e-03e9-4765-85e9-a69a7b3acebc,"Transera waterpark Satu-satunya arena rekreasi air yang menyediakan 2 zona berbeda di kawasan Kota Harapan Indah, Bekasi. Transera Waterpark dirancang khusus sebagai arena rekreasi air dan taman bermain kelas dunia yang hadir dengan konsep nuansa alam Afrika yang eksotis. Tersedia beragam atraksi dan wahana air yang menarik, unik, menantang, dan penuh petualangan yang dapat menjadi pilihan anak-anak, remaja, maupun orang dewasa"
231,Duta Harapan Lake,point_of_interest,Bekasi,"Q2PC+76Q, RT.012/RW.014, Harapan Baru, Bekasi Utara, Bekasi, West Java 17123, Indonesia",ChIJU-sAILOPaS4RRKSNu6-dBas,4.4,0,24 hours,-6.2142779,107.0206225,55,"https://www.google.com/maps/search/?api=1&query=-6.2143497,107.0210956",230,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F30.%20Duta%20Harapan%20Lake.jpg?alt=media&token=65813c34-7b3f-42b4-9b7e-f91d3cd40137,Danau ini merupakan danau buatan yang lokasinya ada di tengah Kota Bekasi. Udara di sini cukup sejuk dengan banyak pepohonan dan tentunya air danaunya jernih seperti Danau Marakas Bekasi alias Rainbow Lake Marakash Bekasi.
232,Harapan Baru Swimming Pool,point_of_interest,Bekasi,"QXJ5+J3F, Jl. Harapan Baru, RT.006/RW.3, Kota Baru, Kec. Bekasi Bar., Kota Bks, Jawa Barat 17133, Indonesia",ChIJIYPHNoeMaS4R7D06snyRmYI,3.9,25000,08.00 am - 05.00 pm,-6.2184315,106.9576844,36,"https://www.google.com/maps/search/?api=1&query=-6.2165651,106.9664556",231,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F31.%20Harapan%20Baru%20Swimming%20Pool.jpg?alt=media&token=cd8a1ba4-66c8-4825-afee-1dfa2a3ecad9,"Kolam renang yang berada di Kota Bekasi. Swimming pool ini sering dimanfaatkan oleh warga Kota Bekasi untuk olahraga renang dan rekreasi air. Taman Harapan Baru Swimming Pool memiliki desain dengan baik, aman, terawat, air jernih serta dilengkapi fasilitas yang lengkap seperti kantin, kamar ganti dan kamar mandi. Kolam renang / swimming pool Kota Bekasi juga ramah anak, sehingga warga bisa mengajak serta anak untuk berenang."
233,Kolam Renang Pesona Anggrek,point_of_interest,Bekasi,"Perumahan Pesona Anggrek Harapan, Jl. Kaliabang, RT.005/RW.027, Harapan Jaya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17124, Indonesia",ChIJ98oeEfmLaS4RWgbJbfSGePs,3.9,25000,07.00 am - 04.00 pm,-6.2078482,106.9987542,51,"https://www.google.com/maps/search/?api=1&query=-6.2080981,106.9984459",232,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F32.%20Kolam%20Renang%20Pesona%20Anggrek.jpg?alt=media&token=c0426b78-2dd2-4c44-83ac-386e310d7e33,Kolam Renang Anggrek Sport Club Bekasi adalah salah satu tempat yang sangat populer di Bekasi untuk berenang dan bersantai.
234,Situ Cibeureum,tourist_attraction,Bekasi,"P22W+Q6F, Situ Cibeureum, Lambangjaya, Kec. Tambun Sel., Kabupaten Bekasi, Jawa Barat 17510, Indonesia",ChIJR5KCWeaRaS4Rg9dYZN_o_ak,4.9,0,24 hours,-6.2980556,107.0455556,72,"https://www.google.com/maps/search/?api=1&query=-6.2980556,107.0455556",233,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F33.%20Situ%20Cibeureum.jpg?alt=media&token=c31af080-7fab-460f-a915-800ce2c531d4,"Situ Cibeureum merupakan destinasi wisata lokal atau desa wisata yang berupa danau berukuran ± 2.000 m² yang menjadi salah satu destinasi wisata favorit di desa Cidadap. Danau ini berada di Kp. Cibeureum I, Kedusunan Cidadap yang berbatasan langsung dengan desa Mekarjaya."
235,Situs Sumur Hulu Cai,tourist_attraction,Bekasi,"Jl. Raya Ps. Kranggan Ag No.16, RT.005/RW.004, Jatiraden, Kec. Jatisampurna, Kota Bks, Jawa Barat 17434, Indonesia",ChIJWaHhPl6TaS4RGRzLWSRui1I,5,20000,07.30 am - 09.30 pm,-6.3606367,106.9282539,63,"https://www.google.com/maps/search/?api=1&query=-6.3606547,106.9291509",234,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F34.%20Situs%20Sumur%20Hulu%20Cai.jpg?alt=media&token=9fbe502b-d9be-4bc9-8a60-a134a2094856,"Situ hulu Cai yang berlokasi di Kranggan Kulon, Jatiraden, Jatisampurna  sebagai tempat wisata kunjungan untuk ziarah di beberapa makam krama"
237,Jatiasih Park,park,Bekasi,"PX47+6JG, Jalan Raya, RT.005/RW.004, Jatiasih, Bekasi, West Java 17148, Indonesia",ChIJ4dWRX3-SaS4RVwZOSPfmD24,4.5,0,24 hours,-6.2944462,106.9640758,58,"https://www.google.com/maps/search/?api=1&query=-6.2774539,106.9515955",236,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F35.%20Jatiasih%20Park.jpg?alt=media&token=2c87bb7a-b9bf-48ec-a8ee-cfbf202caed9,Lahan terbuka di daerah Bekasi.
238,Hutan Bambu Asli,tourist_attraction,Bekasi,"Jl. Gandaria No.43, RT.001/RW.2, Jatirangga, Kec. Jatisampurna, Kota Bks, Jawa Barat 17434, Indonesia",ChIJOXaK7aeTaS4RfRts_Ernpi0,4.4,10000,07.30 am - 05.00 pm,-6.3546628,106.9342404,51,"https://www.google.com/maps/search/?api=1&query=-6.3602814,106.9375165",237,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F36.%20Hutan%20Bambu%20Asli.jpg?alt=media&token=6f9d62cd-e08b-4d1c-a2d4-08b4ece90468,Taman bambu Bekasi berada di pinggir Kali Bekasi.
239,WaterBoom Lippo Cikarang,tourist_attraction,Bekasi,"Lippo Cikarang, Jl. Madiun No.Kav. 115, Cibatu, Kabupaten Bekasi, Jawa Barat 17550, Indonesia",ChIJRbQNsleaaS4RnvA2Axsak_k,4.3,50000,09.00 am - 05.00 pm,-6.331396,107.1382858,83,"https://www.google.com/maps/search/?api=1&query=-6.3280119,107.1376775",238,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F37.%20WaterBoom%20Lippo%20Cikarang.jpg?alt=media&token=27fd6ac1-b2e2-4035-bc14-f4d7f3cc0cb7,Destinasi yang cocok untuk keluarga dengan kolam renang & seluncuran air di lingkungan alami yang dinaungi pepohonan besar.
240,Museum Situs Cagar Budaya Percandian Batujaya,museum,Bekasi,"Jl Candi Jiwa, Dusun Sumurjaya, RT.11/RW.04, Segaran, Kec. Batujaya, Karawang, Jawa Barat 41354, Indonesia",ChIJLTgI-CQpai4RW-BO_z2gzWA,4.6,5000,07.30 am - 09.00 pm,-6.0566441,107.1572894,120,"https://www.google.com/maps/search/?api=1&query=-6.0520897,107.1605795",239,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F38.%20Museum%20Situs%20Cagar%20Budaya%20Percandian%20Batujaya.jpg?alt=media&token=64ffc7aa-0d99-47e7-8c0b-470ea62af09f,Museum Situs Batujaya merupakan bangunan yang didirikan untuk melindungi tinggalan alam dan budaya yang bergerak atau pun tidak bergerak di lokasi yang secara ekologis belum mengalami perubahan oleh manusia dan in situ.
241,Rumah Betawi Rawas,tourist_attraction,Bekasi,"Jl. Al Huda Rawasapi No.RT.003/009, Jatimulya, Kec. Tambun Sel., Kabupaten Bekasi, Jawa Barat 17510, Indonesia",ChIJIbz0WjCPaS4RxKdfSF6X-0o,4.7,5000,07.00 am - 06.00 pm,-6.2776342,107.0235122,63,"https://www.google.com/maps/search/?api=1&query=-6.277012399999999,107.0221888",240,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F39.%20Rumah%20Betawi%20Rawas.jpg?alt=media&token=27227879-84d5-471a-bd16-94e555dbd425,Tempat wisata yang mengenalkan kepada pengunjung tentang Budaya Betawi.
242,Bridge of Love Taruma Jaya,tourist_attraction,Bekasi,"Segarajaya, Tarumajaya, Bekasi Regency, West Java 17218, Indonesia",ChIJQSQwNywhai4RzsPdu3N8IVk,4.2,22000,07.00 am - 05.00 pm,-6.0820085,107.0021967,55,"https://www.google.com/maps/search/?api=1&query=-6.0938532,107.0126076",241,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F40.%20Bridge%20of%20Love%20Taruma%20Jaya.jpg?alt=media&token=002e290f-d6be-43e6-94e3-036986179edd,"Jembatan kayu yang melintasi aliran sungai di hutan bakau, dengan fasilitas perahu, menara pandang & gazebo."
243,Taman Jajan Cikunir,tourist_attraction,Bekasi,"Jl. Cikunir Raya No.88, RT.002/RW.003, Jaka Mulya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17422, Indonesia",ChIJb7Zc6b6NaS4RX1FmWU1NNZ0,4.5,5000,09.00 am - 23.00 pm,-6.2722616,106.9621662,52,"https://www.google.com/maps/search/?api=1&query=-6.271775,106.9616824",242,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F41.%20Taman%20Jajan%20Cikunir.jpg?alt=media&token=a66d62aa-67a5-4d65-b4cb-02c7588e9e20,Taman Jajan Cikunir merupakan sebuah tempat makan.
244,Al-Barkah Bekasi Great Mosque,mosque,Bekasi,"Masjid Al - Barkah, Jl. Veteran No.46, RT.003/RW.004, Marga Jaya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17141, Indonesia",ChIJe6y_wSWMaS4RXpaow-yK2_A,4.8,0,24 hours,-6.2407637,106.9995397,49,"https://www.google.com/maps/search/?api=1&query=-6.2408237,106.9995994",243,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F42.%20Al-Barkah%20Bekasi%20Great%20Mosque.jpg?alt=media&token=4f3bba51-0c92-4d7a-a6f0-1e4f45098f8f,"Masjid yang dibangun pada era Hindia-Belanda, tepatnya tahun 1890. Pembangunan surau dipelopori penghulu Lanraad saat itu, Abdul Hamid, menggunakan tanah wakaf seorang warga bernama Bachroem seluas 3.370 meter persegi. Sejak awal, surau ini telah dinamakan Al-Barkah."
246,Permainan anak alamanda regency,tourist_attraction,Bekasi,"Jl. Alamanda Regency Raya, Karangsatria, Kec. Tambun Utara, Kabupaten Bekasi, Jawa Barat 17510, Indonesia",ChIJlVul64iPaS4RQZXD-Z0RcZ0,5,20000,07.30 am - 11.00 pm,-6.2265944,107.0451379,66,"https://www.google.com/maps/search/?api=1&query=-6.2264761,107.048178",245,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F43.%20Permainan%20anak%20alamanda%20regency.jpg?alt=media&token=83a5a84b-2eec-4bf9-9523-ef710ff9de06,Arena permainan anak-anak yang menyenangkan.
247,Jatusumbi,tourist_attraction,Bekasi,"Kp Payangan RT 006, RT.012/RW.008, Jatisari, Kec. Jatiasih, Kota Bks, Jawa Barat 17426, Indonesia",ChIJ78OzxrGTaS4R1QaWjFQ-fOY,4.5,0,07.00 am - 06.00 pm,-6.3510691,106.9495393,75,"https://www.google.com/maps/search/?api=1&query=-6.3508764,106.9495107",246,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2FIMG-20220109-WA0044-750x375.jpg?alt=media&token=980e489e-8ada-4789-a3f1-28d58e703620,Destinasi wisata air.
248,Classic Car Museum Cikunir,museum,Bekasi,"Jl. R.H. Umar Kelurahan No.Samping, RT.002/RW.002, Jaka Mulya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17146, Indonesia",ChIJLcOFK3uNaS4R6h1yt-TZ3z8,4.3,5000,09.00 am - 05.00 pm,-6.2646729,106.9622047,51,"https://www.google.com/maps/search/?api=1&query=-6.2698286,106.9660568",247,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F44.%20Classic%20Car%20Museum%20Cikunir.jpg?alt=media&token=122a0a6c-447a-4edc-bf70-74815695e446,Museum ini terdapat puluhan koleksi mobil klasik mulai dari era pra-Perang Dunia hingga Pasca-Perang Dunia II.
